Código de Barras;Tipo de Produto;Descrição;Preço de Custo;Preço Venda Varejo;Preço Venda Atacado;Quantidade Mínima Atacado;Unidade;Ativo;Categoria do Produto;Subcategoria do Produto;Movimenta Estoque;Estoque mínimo;Quantidade em Estoque;Marca;Modelo;Código Balança;Código Interno;Tags;Tipo;NCM;CFOP;ORIGEM;CEST;Categoria PDV;Botão PDV;Categoria na Loja Virtual;Subcategoria na Loja Virtual;Nome na Loja Virtual;Preço De;Preço Por;Altura (cm);Largura (cm);Profundidade (cm);Peso (Kg);Descrição do Produto;Garantia;Itens Inclusos;Especificações
7908240514376;Produto;Primer Corretivo Max Love 30ml;4,7;10;0;0;Unidade;Sim;Maquiagem;Primer;Sim;1;0;Max Love;;;;;Mercadoria para Revenda;33042090;5102;0;2001100;;;Maquiagem;Primer;Primer Corretivo Max Love 30ml;0;10;0;0;0;0;;;;
6972858365287;Produto;Corretivo Líquido Flawless Collection Bege 02 Ruby Rose 4ml;7,5;16;0;0;Unidade;Sim;Maquiagem;Corretivo Líquido;Sim;1;6;Ruby Rose;;;;;Mercadoria para Revenda;33042090;5102;0;2001100;;;Maquiagem;Corretivo Líquido;Corretivo Líquido Flawless Collection Bege 02 Ruby Rose 4ml;0;16;0;0;0;0;;;;
6972858365294;Produto;Corretivo Líquido Flawless Collection Bege 03 Ruby Rose 4ml;7,41;16;0;0;Unidade;Sim;Maquiagem;Corretivo Líquido;Sim;1;2;Ruby Rose;;;;;Mercadoria para Revenda;33042090;5102;0;2001100;;;Maquiagem;Corretivo Líquido;Corretivo Líquido Flawless Collection Bege 03 Ruby Rose 4ml;0;16;0;0;0;0;;;;
7908417506920;Produto;Fixador de Maquiagem Fix Face Face Beautiful 150ml;10;16;0;0;Unidade;Sim;Maquiagem;Fixador;Sim;1;0;Face Beautiful;;;;;Mercadoria para Revenda;33042090;5102;0;2001100;;;Maquiagem;Fixador;Fixador de Maquiagem Fix Face Face Beautiful 150ml;0;16;0;0;0;0;;;;
7908714106847;Produto;Corretivo Líquido Máxima Cobertura 01 Ludurana 4,5ml;4;10;0;0;Unidade;Sim;Maquiagem;Corretivo Líquido;Sim;1;0;Ludurana;;;;;Mercadoria para Revenda;33042090;5102;0;2001100;;;Maquiagem;Corretivo Líquido;Corretivo Líquido Máxima Cobertura 01 Ludurana 4,5ml;0;10;0;0;0;0;;;;
7908714106854;Produto;Corretivo Líquido Máxima Cobertura 02 Ludurana 4,5ml;4;10;0;0;Unidade;Sim;Maquiagem;Corretivo Líquido;Sim;1;0;Ludurana;;;;;Mercadoria para Revenda;33042090;5102;0;2001100;;;Maquiagem;Corretivo Líquido;Corretivo Líquido Máxima Cobertura 02 Ludurana 4,5ml;0;10;0;0;0;0;;;;
7908714106861;Produto;Corretivo Líquido Máxima Cobertura 03 Ludurana 4,5ml;4;10;0;0;Unidade;Sim;Maquiagem;Corretivo Líquido;Sim;1;1;Ludurana;;;;;Mercadoria para Revenda;33042090;5102;0;2001100;;;Maquiagem;Corretivo Líquido;Corretivo Líquido Máxima Cobertura 03 Ludurana 4,5ml;0;10;0;0;0;0;;;;
7908714106878;Produto;Corretivo Líquido Máxima Cobertura 04 Ludurana 4,5ml;4;10;0;0;Unidade;Sim;Maquiagem;Corretivo Líquido;Sim;1;3;Ludurana;;;;;Mercadoria para Revenda;33042090;5102;0;2001100;;;Maquiagem;Corretivo Líquido;Corretivo Líquido Máxima Cobertura 04 Ludurana 4,5ml;0;10;0;0;0;0;;;;
2000000000095;Produto;Anel para Cola de Cílios;0,07;0,5;0;0;Unidade;Sim;Cílios;Anel para Cola;Sim;1;112;Importado;;;;;Mercadoria para Revenda;33042090;5102;2;2001100;;;Cílios;Anel para Cola;Anel para Cola de Cílios;0;0,5;0;0;0;0;;;;
2000000000405;Produto;Corretivo Concealer Lové Rain 6960565781551;6,5;12;0;0;Unidade;Sim;Maquiagem;Corretivo;Sim;1;3;Lové Rain;;;;;Mercadoria para Revenda;33042090;5102;2;2001100;;;Maquiagem;Corretivo;Corretivo Concealer Lové Rain 6960565781551;0;12;0;0;0;0;;;;
7899360230911;Produto;Fixador de Maquiagem Fix Makeup Fenzza 150ml;10;18;0;0;Unidade;Sim;Maquiagem;Fixador;Sim;1;1;Fenzza;;;;;Mercadoria para Revenda;33042090;5102;0;2001100;;;Maquiagem;Fixador;Fixador de Maquiagem Fix Makeup Fenzza 150ml;0;18;0;0;0;0;;;;
6972858365249;Produto;Corretivo Líquido Flawless Collection Nude 02 Ruby Rose 4ml;8,5;16;0;0;Unidade;Sim;Maquiagem;Corretivo Líquido;Sim;1;1;Ruby Rose;;;;;Mercadoria para Revenda;33042090;5102;0;2001100;;;Maquiagem;Corretivo Líquido;Corretivo Líquido Flawless Collection Nude 02 Ruby Rose 4ml;0;16;0;0;0;0;;;;
6972858365256;Produto;Corretivo Líquido Flawless Collection Nude 03 Ruby Rose 4ml;8,5;10;0;0;Unidade;Sim;Maquiagem;Corretivo Líquido;Sim;1;1;Ruby Rose;;;;;Mercadoria para Revenda;33042090;5102;0;2001100;;;Maquiagem;Corretivo Líquido;Corretivo Líquido Flawless Collection Nude 03 Ruby Rose 4ml;0;10;0;0;0;0;;;;
6972858365300;Produto;Corretivo Líquido Flawless Collection Bege 05 Ruby Rose 4ml;7,75;16;0;0;Unidade;Sim;Maquiagem;Corretivo Líquido;Sim;1;8;Ruby Rose;;;;;Mercadoria para Revenda;33042090;5102;0;2001100;;;Maquiagem;Corretivo Líquido;Corretivo Líquido Flawless Collection Bege 05 Ruby Rose 4ml;0;16;0;0;0;0;;;;
7898130550693;Produto;Lápis de Olho com Apontador 2 em 1 Preto Branco Vivai;1,9;5;0;0;Unidade;Sim;Maquiagem;Lápis de Olho;Sim;1;0;Vivai;;;;;Mercadoria para Revenda;33042090;5102;0;2001100;;;Maquiagem;Lápis de Olho;Lápis para os Olhos com Apontador 2 em 1 Preto Branco Vivai;0;5;0;0;0;0;;;;
7898488141963;Produto;Lápis de Olho com Apontador Preto Uni;1,9;5;0;0;Unidade;Sim;Maquiagem;Lápis de Olho;Sim;1;1;Uni;;;;;Mercadoria para Revenda;33042090;5102;0;2001100;;;Maquiagem;Lápis de Olho;Lápis de Olho com Apontador Preto Uni;0;5;0;0;0;0;;;;
7898562370241;Produto;Base Antioxidante Cor 4 Miamake 25g;6,87;10;0;0;Unidade;Sim;Maquiagem;Base Líquida;Sim;1;3;Miamake;;;;;Mercadoria para Revenda;33042090;5102;2;2001100;;;Maquiagem;Base Líquida;Base Antioxidante Cor 4 Miamake 25g;0;16;0;0;0;0;;;;
7898562370258;Produto;Base Antioxidante Cor 5 Miamake 25g;6,87;10;0;0;Unidade;Sim;Maquiagem;Base Líquida;Sim;1;0;Miamake;;;;;Mercadoria para Revenda;33042090;5102;2;2001100;;;Maquiagem;Base Líquida;Base Antioxidante Cor 5 Miamake 25g;0;16;0;0;0;0;;;;
7898562370265;Produto;Base Antioxidante Cor 6 Miamake 25g;6,82;10;0;0;Unidade;Sim;Maquiagem;Base Líquida;Sim;1;0;Miamake;;;;;Mercadoria para Revenda;33042090;5102;2;2001100;;;Maquiagem;Base Líquida;Base Antioxidante Cor 6 Miamake 25g;0;16;0;0;0;0;;;;
7898562370289;Produto;Base Antioxidante Cor 8 Miamake 25g;6,99;10;0;0;Unidade;Sim;Maquiagem;Base Líquida;Sim;1;0;Miamake;;;;;Mercadoria para Revenda;33042090;5102;2;2001100;;;Maquiagem;Base Líquida;Base Antioxidante Cor 8 Miamake 25g;0;16;0;0;0;0;;;;
7898562370296;Produto;Base Antioxidante Cor 9 Miamake 25g;6,99;10;0;0;Unidade;Sim;Maquiagem;Base Líquida;Sim;1;0;Miamake;;;;;Mercadoria para Revenda;33042090;5102;2;2001100;;;Maquiagem;Base Líquida;Base Antioxidante Cor 9 Miamake 25g;0;16;0;0;0;0;;;;
7898449403758;Produto;Fixador de Maquiagem Fix Makeup Phállebeauty 150ml;7,82;18;0;0;Unidade;Sim;Maquiagem;Fixador;Sim;1;3;Phállebeauty;;;;;Mercadoria para Revenda;33042090;5102;0;2001100;;;Maquiagem;Fixador;Fixador de Maquiagem Fix Makeup Phállebeauty 150ml;0;18;0;0;0;0;;;;
7898508020445;Produto;Corretivo Bastão Bella Femme 3,4g;2;5;0;0;Unidade;Sim;Maquiagem;Corretivo;Sim;1;3;Bella Femme;;;;;Mercadoria para Revenda;33042090;5102;2;2001100;;;Maquiagem;Corretivo;Corretivo Bastão Bella Femme 3,4g;0;5;0;0;0;0;;;;
7898508021589;Produto;Corretivo Líquido Skin Cover Bella Femme 4,5ml;4,99;10;0;0;Unidade;Sim;Maquiagem;Corretivo Líquido;Sim;1;3;Bella Femme;;;;;Mercadoria para Revenda;33042090;5102;2;2001100;;;Maquiagem;Corretivo Líquido;Corretivo Líquido Skin Cover Bella Femme 4,5ml;0;10;0;0;0;0;;;;
7899360234988;Produto;Lápis de Olho com Apontador Preto Fenzza;1,5;5;0;0;Unidade;Sim;Maquiagem;Lápis de Olho;Sim;1;7;Fenzza;;;;;Mercadoria para Revenda;33042090;5102;0;2001100;;;Maquiagem;Lápis de Olho;Lápis para os Olhos com Apontador Preto Fenzza;0;5;0;0;0;0;;;;
7899360238818;Produto;Lápis de Olho e Labial com Apontador 2 em 1  Pink 21 Cosmetics;1,9;5;0;0;Unidade;Sim;Maquiagem;Lápis de Olho;Sim;1;4;Pink 21 Cosmetics;;;;;Mercadoria para Revenda;33042090;5102;2;2001100;;;Maquiagem;Lápis de Olho;Lápis de Olho e Labial com Apontador 2 em 1  Pink 21 Cosmetics;0;5;0;0;0;0;;;;
7899360260840;Produto;Corretivo Líquido Cover Drops Fenzza 3,5ml;5,99;10;0;0;Unidade;Sim;Maquiagem;Corretivo Líquido;Sim;1;1;Fenzza;;;;;Mercadoria para Revenda;33042090;5102;0;2001100;;;Maquiagem;Corretivo Líquido;Corretivo Líquido Cover Drops Fenzza 3,5ml;0;12;0;0;0;0;;;;
7898698290017;Produto;Fixador de Maquiagem Fix Makeup Phállebeauty 150ml;10;18;0;0;Unidade;Sim;Maquiagem;Fixador;Sim;1;0;Phállebeauty;;;;;Mercadoria para Revenda;33042090;5102;0;2001100;;;Maquiagem;Fixador;Fixador de Maquiagem Fix Makeup Phállebeauty 150ml;0;18;0;0;0;0;;;;
7899360234995;Produto;Lápis de Olho com Apontador Marrom Fenzza;1,5;5;0;0;Unidade;Sim;Maquiagem;Lápis de Olho;Sim;1;0;Fenzza;;;;;Mercadoria para Revenda;33042090;5102;0;2001100;;;Maquiagem;Lápis de Olho;Lápis de Olho com Apontador Marrom Fenzza;0;5;0;0;0;0;;;;
2000000000144;Produto;Fita Micropore para Cílios Importado;1,67;4;0;0;Unidade;Sim;Cílios;Fita Micropore;Sim;1;1;Importado;;;;;Mercadoria para Revenda;33042090;5102;2;2001100;;;Cílios;Fita Micropore;Fita Micropore para Cílios Importado;0;4;0;0;0;0;;;;
7899506140821;Produto;Removedor de Henna para Sobrancelhas Makiaj 10ml;6,5;10;0;0;Unidade;Sim;Sobrancelha;Removedor de Henna;Sim;1;1;Makiaj;;;;;Mercadoria para Revenda;33042090;5102;0;2001100;;;Sobrancelha;Removedor de Henna;Removedor de Henna para Sobrancelhas Makiaj 10ml;0;10;0;0;0;0;;;;
6972973030510;Produto;Lápis de Olho Dermatográfico Importado;2,34;6;0;0;Unidade;Sim;Maquiagem;Lápis de Olho;Sim;1;6;Importado;;;;;Mercadoria para Revenda;33042090;5102;2;2001100;;;Maquiagem;Lápis de Olho;Lápis de Olho Dermatográfico Importado;0;6;0;0;0;0;;;;
7898130552604;Produto;Corretivo Líquido Panda Vivai;6,5;10;0;0;Unidade;Sim;Maquiagem;Corretivo Líquido;Sim;1;11;Vivai;;;;;Mercadoria para Revenda;33042090;5102;0;2001100;;;Maquiagem;Corretivo Líquido;Corretivo Líquido Panda Vivai;0;10;0;0;0;0;;;;
2000000000117;Produto;Removedor de Cílios Salon Pro;14;20;0;0;Unidade;Sim;Cílios;Removedor;Sim;1;1;SalonPro;;;;;Mercadoria para Revenda;33042090;5102;0;2001100;;;Cílios;Removedor;Removedor de Cílios Salon Pro;0;20;0;0;0;0;;;;
7898562352810;Produto;Lápis de Olho Marrom Miamake;1,54;5;0;0;Unidade;Sim;Maquiagem;Lápis;Sim;1;1;Miamake;;;;;Mercadoria para Revenda;33042090;5102;2;2001100;;;Maquiagem;Lápis;Lápis para Olho Marrom Miamake;0;5;0;0;0;0;;;;
7898504927700;Produto;Lápis de Olho com Apontador Preto Miss France;1,9;5;0;0;Unidade;Sim;Maquiagem;Lápis de Olho;Sim;1;0;Miss France;;;;;Mercadoria para Revenda;33042090;5102;0;2001100;;;Maquiagem;Lápis de Olho;Lápis de Olho com Apontador Preto Miss France;0;5;0;0;0;0;;;;
6799205011013;Produto;Estojo Multi Face Febella;8;15;0;0;Unidade;Não;Maquiagem;Paleta;Sim;1;11;Febella;;;;;Mercadoria para Revenda;33042090;5102;2;2001100;;;Maquiagem;Paleta;Estojo Multi Face Febella;0;15;0;0;0;0;;;;
7899956811043;Produto;Lápis de Olho com Apontador 2 em 1 Preto Dapop;1,58;5;0;0;Unidade;Sim;Maquiagem;Lápis de Olho;Sim;1;0;Dapop;;;;;Mercadoria para Revenda;33042090;5102;2;2001100;;;Maquiagem;Lápis de Olho;Lápis de Olho com Apontador 2 em 1 Preto Dapop;0;5;0;0;0;0;;;;
7898715810457;Produto;Corretivo Líquido Matte Nude Viva 4ml;7,33;10;0;0;Unidade;Sim;Maquiagem;Corretivo Líquido;Sim;1;5;Vivai;;;;;Mercadoria para Revenda;33042090;5102;0;2001100;;;Maquiagem;Corretivo Líquido;Corretivo Líquido Matte Nude Viva 4ml;0;10;0;0;0;0;;;;
6799205091114;Produto;Corretivo Líquido Matte Naked Natural Febella 4ml;6,3;10;0;0;Unidade;Não;Maquiagem;Corretivo Líquido;Sim;1;0;Febella;;;;;Mercadoria para Revenda;33042090;5102;2;2001100;;;Maquiagem;Corretivo Líquido;Corretivo Líquido Matte Naked Natural Febella 4ml;0;10;0;0;0;0;;;;
6799203023117;Produto;Lápis de Olho com Apontador Marrom Febella;1,9;5;0;0;Unidade;Não;Maquiagem;Lápis de Olho;Sim;1;25;Febella;;;;;Mercadoria para Revenda;33042090;5102;2;2001100;;;Maquiagem;Lápis de Olho;Lápis de Olho com Apontador Marrom Febella;0;5;0;0;0;0;;;;
6930249926646;Produto;Corretivo 2em1 Lua&Neve 3,4g;5,59;10;0;0;Unidade;Sim;Maquiagem;Corretivo;Sim;1;2;Lua&Neve;;;;;Mercadoria para Revenda;33042090;5102;2;2001100;;;Maquiagem;Corretivo;Corretivo 2em1 Lua&Neve 3,4g;0;10;0;0;0;0;;;;
6932159606663;Produto;Corretivo Líquido Mellu Baunilha 1 Ruby Rose 5ml;7,5;15;0;0;Unidade;Sim;Maquiagem;Corretivo Líquido;Sim;1;7;Ruby Rose;;;;;Mercadoria para Revenda;33042090;5102;0;2001100;;;Maquiagem;Corretivo Líquido;Corretivo Líquido Mellu Baunilha 1 Ruby Rose 5ml;0;15;0;0;0;0;;;;
6930249997141;Produto;Corretivo Longa Duração Lua&Neve 7ml;6,5;10;0;0;Unidade;Sim;Maquiagem;Corretivo;Sim;1;13;Lua&Neve;;;;;Mercadoria para Revenda;33042090;5102;2;2001100;;;Maquiagem;Corretivo;Corretivo Longa Duração Lua&Neve 7ml;0;10;0;0;0;0;;;;
6950865405202;Produto;Corretivo Lua&Neve 3,5g;5;5;0;0;Unidade;Sim;Maquiagem;Corretivo;Sim;1;14;Lua&Neve;;;;;Mercadoria para Revenda;33042090;5102;2;2001100;;;Maquiagem;Corretivo;Corretivo Lua&Neve 3,5g;0;5;0;0;0;0;;;;
6932159612749;Produto;Corretivo Líquido Mellu Lilás CL02 Ruby Rose 5ml;7,5;15;0;0;Unidade;Sim;Maquiagem;Corretivo Líquido;Sim;1;0;Ruby Rose;;;;;Mercadoria para Revenda;33042090;5102;0;2001100;;;Maquiagem;Corretivo Líquido;Corretivo Líquido Mellu Lilás CL02 Ruby Rose 5ml;0;15;0;0;0;0;;;;
2000000000007;Produto;Finalizador Perfumado Marshmallo Madamett 100ml;7;15;0;0;Unidade;Sim;Cabelo;Finalizador;Sim;1;1;Madamett;;;;;Mercadoria para Revenda;33042090;5102;0;2001100;;;Cabelo;Finalizador;Finalizador Perfumado Marshmallo Madamett 100ml;0;15;0;0;0;0;;;;
6958741932101;Produto;Lápis de Olho com Apontador Preto À Prova D´Água Sarah´s Beauty;1,5;5;0;0;Unidade;Sim;Maquiagem;Lápis de Olho;Sim;1;2;Sarah´s Beauty;;;;;Mercadoria para Revenda;33042090;5102;2;2001100;;;Maquiagem;Lápis de Olho;Lápis de Olho com Apontador Preto À Prova D´Água Sarah´s Beauty;0;5;0;0;0;0;;;;
6954612355048;Produto;Base Stick Matte Belle Angel;6,2;10;0;0;Unidade;Sim;Maquiagem;Base Líquida;Sim;1;6;Belle Angel;;;;;Mercadoria para Revenda;33042090;5102;2;2001100;;;Maquiagem;Base Líquida;Base Stick Matte Belle Angel;0;16;0;0;0;0;;;;
040141231765;Produto;Corretivo Líquido Camuflagem Vegano Cor 1 Briá Beauty;5,75;10;0;0;Unidade;Sim;Maquiagem;Base Líquida;Sim;1;1;Briá;;;;;Mercadoria para Revenda;33042090;5102;0;2001100;;;Maquiagem;Base Líquida;Corretivo Líquido Camuflagem Vegano Cor 1 Briá Beauty;0;10;0;0;0;0;;;;
040141231772;Produto;Corretivo Líquido Camuflagem Vegano Cor 2 Briá Beauty;5,75;10;0;0;Unidade;Sim;Maquiagem;Base Líquida;Sim;1;2;Briá;;;;;Mercadoria para Revenda;33042090;5102;0;2001100;;;Maquiagem;Base Líquida;Corretivo Líquido Camuflagem Vegano Cor 2 Briá Beauty;0;10;0;0;0;0;;;;
040141231789;Produto;Corretivo Líquido Camuflagem Vegano Cor 3 Briá Beauty;5,75;10;0;0;Unidade;Sim;Maquiagem;Base Líquida;Sim;1;0;Briá;;;;;Mercadoria para Revenda;33042090;5102;0;2001100;;;Maquiagem;Base Líquida;Corretivo Líquido Camuflagem Vegano Cor 3 Briá Beauty;0;10;0;0;0;0;;;;
040141231796;Produto;Corretivo Líquido Camuflagem Vegano Cor 4 Briá Beauty;5,75;10;0;0;Unidade;Sim;Maquiagem;Base Líquida;Sim;1;0;Briá;;;;;Mercadoria para Revenda;33042090;5102;0;2001100;;;Maquiagem;Base Líquida;Corretivo Líquido Camuflagem Vegano Cor 4 Briá Beauty;0;10;0;0;0;0;;;;
040141231802;Produto;Corretivo Líquido Camuflagem Vegano Cor 5 Briá Beauty;5,75;10;0;0;Unidade;Sim;Maquiagem;Base Líquida;Sim;1;1;Briá;;;;;Mercadoria para Revenda;33042090;5102;0;2001100;;;Maquiagem;Base Líquida;Corretivo Líquido Camuflagem Vegano Cor 5 Briá Beauty;0;10;0;0;0;0;;;;
040141231819;Produto;Corretivo Líquido Camuflagem Vegano Cor 6 Briá Beauty;5,75;10;0;0;Unidade;Sim;Maquiagem;Base Líquida;Sim;1;0;Briá;;;;;Mercadoria para Revenda;33042090;5102;0;2001100;;;Maquiagem;Base Líquida;Corretivo Líquido Camuflagem Vegano Cor 6 Briá Beauty;0;10;0;0;0;0;;;;
7899360245618;Produto;Corretivo High Cover Pink 21;5,5;10;0;0;Unidade;Sim;Maquiagem;Corretivo;Sim;1;2;Pink 21 Cosmetics;;;;;Mercadoria para Revenda;33042090;5102;2;2001100;;;Maquiagem;Corretivo;Corretivo High Cover Pink 21;0;10;0;0;0;0;;;;
7890265330577;Produto;Lápis de Olho Retrátil Femme Paris;1,54;5;0;0;Unidade;Sim;Maquiagem;Lápis;Sim;1;1;Importado;;;;;Mercadoria para Revenda;33042090;5102;0;2001100;;;Maquiagem;Lápis;Lápis de Olho Retrátil Femme Paris;0;5;0;0;0;0;;;;
6799205099110;Produto;Corretivo Alta Cobertura True Skin Febella 8,5ml;6,5;12;0;0;Unidade;Não;Maquiagem;Corretivo Líquido;Sim;1;23;Febella;;;;;Mercadoria para Revenda;33042090;5102;2;2001100;;;Maquiagem;Corretivo Líquido;Corretivo Alta Cobertura True Skin Febella 8,5ml;0;12;0;0;0;0;;;;
2000000000236;Produto;Lápis de Olho com Apontador Marrom Febella 6799203023117;1,9;5;0;0;Unidade;Sim;Maquiagem;Lápis de Olho;Sim;1;8;Febella;;;;;Mercadoria para Revenda;33042090;5102;2;2001100;;;Maquiagem;Lápis de Olho;Lápis de Olho com Apontador Marrom Febella 6799203023117;0;5;0;0;0;0;;;;
7908289900239;Produto;Lápis Dermatográfico Bella Femme;2,34;6;0;0;Unidade;Sim;Maquiagem;Lápis de Olho;Sim;1;1;Importado;;;;;Mercadoria para Revenda;33042090;5102;2;2001100;;;Maquiagem;Lápis de Olho;Lápis Dermatográfico Bella Femme;0;6;0;0;0;0;;;;
2000000000238;Produto;Corretivo Líquido Matte Naked Natural Febella 4ml 6799205091114;6,3;10;0;0;Unidade;Sim;Maquiagem;Corretivo Líquido;Sim;1;37;Febella;;;;;Mercadoria para Revenda;33042090;5102;2;2001100;;;Maquiagem;Corretivo Líquido;Corretivo Líquido Matte Naked Natural Febella 4ml 6799205091114;0;10;0;0;0;0;;;;
7908803200500;Produto;Removedor para Cílios Dafu;9,7;18;0;0;Unidade;Sim;Cílios;Removedor;Sim;1;6;Dafu;;;;;Mercadoria para Revenda;33042090;5102;0;2001100;;;Cílios;Removedor;Removedor para Cílios Dafu;0;18;0;0;0;0;;;;
2000000000243;Produto;Corretivo Alta Cobertura True Skin Febella 8,5ml 6799205099110;6,5;12;0;0;Unidade;Sim;Maquiagem;Corretivo Líquido;Sim;1;4;Febella;;;;;Mercadoria para Revenda;33042090;5102;2;2001100;;;Maquiagem;Corretivo Líquido;Corretivo Alta Cobertura True Skin Febella 8,5ml 6799205099110;0;12;0;0;0;0;;;;
2000000000247;Produto;Lápis de Olho com Apontador Marrom Febella 023117;1,9;5;0;0;Unidade;Não;Maquiagem;Lápis de Olho;Sim;1;23;Febella;;;;;Mercadoria para Revenda;33042090;5102;2;2001100;;;Maquiagem;Lápis de Olho;Lápis de Olho com Apontador Marrom Febella 023117;0;5;0;0;0;0;;;;
2000000000245;Produto;Estojo Multi Face Febella 6799205011013;8;15;0;0;Unidade;Sim;Maquiagem;Paleta;Sim;1;11;Febella;;;;;Mercadoria para Revenda;33042090;5102;2;2001100;;;Maquiagem;Paleta;Estojo Multi Face Febella 6799205011013;0;15;0;0;0;0;;;;
7898715813335;Produto;Corretivo Pure Skin Panda Vivai;6;10;0;0;Unidade;Sim;Maquiagem;Corretivo;Sim;1;16;Vivai;;;;;Mercadoria para Revenda;33042090;5102;0;2001100;;;Maquiagem;Corretivo Líquido;Corretivo Pure Skin Panda Vivai;0;10;0;0;0;0;;;;
7898671429748;Produto;Fixador de Maquiagem Rube Rose 150ml;7;18;0;0;Unidade;Sim;Maquiagem;Fixador;Sim;1;0;Ruby Rose;;;;;Mercadoria para Revenda;33042090;5102;0;2001100;;;Maquiagem;Fixador;Fixador de Maquiagem Rube Rose 150ml;0;18;0;0;0;0;;;;
7897819000085;Produto;Removedor de Cílios Navina;12;18;0;0;Unidade;Sim;Cílios;Removedor;Sim;1;0;SalonPro;;;;;Mercadoria para Revenda;33042090;5102;2;2001100;;;Cílios;Removedor;Removedor de Cílios Navina;0;18;0;0;0;0;;;;
7908060115692;Produto;Lápis de Olho Duo Option Jasmyne;1,9;5;0;0;Unidade;Sim;Maquiagem;Lápis de Olho;Sim;1;3;Vivai;;;;;Mercadoria para Revenda;33042090;5102;0;2001100;;;Maquiagem;Lápis de Olho;Lápis de Olho Duo Option Jasmyne;0;5;0;0;0;0;;;;
2000000000337;Produto;Corretivo Líquido Flawless Lebranhe 6976374471262;6,5;12;0;0;Unidade;Sim;Maquiagem;Corretivo Líquido;Sim;1;7;Labranche;;;;;Mercadoria para Revenda;33042090;5102;2;2001100;;;Maquiagem;Corretivo Líquido;Corretivo Líquido Flawless Lebranhe 6976374471262;0;12;0;0;0;0;;;;
7899360250575;Produto;Corretivo Fix Pink 21;5,5;10;0;0;Unidade;Sim;Maquiagem;Corretivo;Sim;1;31;Pink 21 Cosmetics;;;;;Mercadoria para Revenda;33042090;5102;2;2001100;;;Maquiagem;Corretivo;Corretivo Fix Pink 21;0;10;0;0;0;0;;;;
2000000000338;Produto;Corretivo Líquido 2 em 1  Bobbi Rara 6937118809727;7;10;0;0;Unidade;Sim;Maquiagem;Base Líquida;Sim;1;8;Bobbi Rara;;;;;Mercadoria para Revenda;33042090;5102;2;2001100;;;Maquiagem;Base Líquida;Corretivo Líquido 2 em 1  Bobbi Rara 6937118809727;0;10;0;0;0;0;;;;
2000000000306;Produto;Corretivo Olho e Facial Lua&Neve 6912345690485;5,59;10;0;0;Unidade;Sim;Maquiagem;Corretivo;Sim;1;6;Lua&Neve;;;;;Mercadoria para Revenda;33042090;5102;2;2001100;;;Maquiagem;Corretivo;Corretivo Olho e Facial Lua&Neve 6912345690485;0;10;0;0;0;0;;;;
2000000000311;Produto;Corretivo 2 em 1 Matte Toque Especial 6930249908673;6;10;0;0;Unidade;Sim;Maquiagem;Corretivo;Sim;1;3;Toque Especial;;;;;Mercadoria para Revenda;33042090;5102;2;2001100;;;Maquiagem;Corretivo;Corretivo 2 em 1 Matte Toque Especial 6930249908673;0;10;0;0;0;0;;;;
6932159606670;Produto;Corretivo Líquido Mellu Amedoim 2 Ruby Rose 5ml;7,5;15;0;0;Unidade;Sim;Maquiagem;Corretivo Líquido;Sim;1;0;Ruby Rose;;;;;Mercadoria para Revenda;33042090;5102;0;2001100;;;Maquiagem;Corretivo Líquido;Corretivo Líquido Mellu Amedoim 2 Ruby Rose 5ml;0;15;0;0;0;0;;;;
6932159606687;Produto;Corretivo Líquido Mellu Bege 3 Ruby Rose 5ml;7,5;15;0;0;Unidade;Sim;Maquiagem;Corretivo Líquido;Sim;1;0;Ruby Rose;;;;;Mercadoria para Revenda;33042090;5102;0;2001100;;;Maquiagem;Corretivo Líquido;Corretivo Líquido Mellu Bege 3 Ruby Rose 5ml;0;15;0;0;0;0;;;;
6932159606694;Produto;Corretivo Líquido Mellu Cappuccino 4 Ruby Rose 5ml;7,5;15;0;0;Unidade;Sim;Maquiagem;Corretivo Líquido;Sim;1;1;Ruby Rose;;;;;Mercadoria para Revenda;33042090;5102;0;2001100;;;Maquiagem;Corretivo Líquido;Corretivo Líquido Mellu Cappuccino 4 Ruby Rose 5ml;0;15;0;0;0;0;;;;
2000000000414;Produto;Corretivo Líquido Mellu Chocolate 5 Ruby Rose 5ml 6932159606700;7,5;15;0;0;Unidade;Sim;Maquiagem;Corretivo Líquido;Sim;1;4;Ruby Rose;;;;;Mercadoria para Revenda;33042090;5102;0;2001100;;;Maquiagem;Corretivo Líquido;Corretivo Líquido Mellu Chocolate 5 Ruby Rose 5ml 6932159606700;0;15;0;0;0;0;;;;
6932159606717;Produto;Corretivo Líquido Mellu Café 6 Ruby Rose 5ml;7,5;15;0;0;Unidade;Sim;Maquiagem;Corretivo Líquido;Sim;1;4;Ruby Rose;;;;;Mercadoria para Revenda;33042090;5102;0;2001100;;;Maquiagem;Corretivo Líquido;Corretivo Líquido Mellu Café 6 Ruby Rose 5ml;0;15;0;0;0;0;;;;
2000000000397;Produto;Corretivo HD Lové Rain LR-1005 6932043010057;5;10;0;0;Unidade;Sim;Maquiagem;Corretivo;Sim;1;11;Lové Rain;;;;;Mercadoria para Revenda;33042090;5102;2;2001100;;;Maquiagem;Corretivo;Corretivo HD Lové Rain LR-1005 6932043010057;0;10;0;0;0;0;;;;
