Código de Barras;Tipo de Produto;Descrição;Preço de Custo;Preço Venda Varejo;Unidade;Ativo;Categoria do Produto;Subcategoria do Produto;Movimenta Estoque;Estoque mínimo;Quantidade em Estoque;Marca;NCM;CEST;Origem
2E+12;Produto;Garrafa Infantil 6974864590028;8.00;18.00;Unidade;Sim;Variedade;Garrafa;Sim;1.000;0.000;Importado;96170010;2806400;2
2E+12;Produto;Garrafa Stitch;10.00;17.00;Unidade;Sim;Variedade;Garrafa;Sim;1.000;10.000;Importado;96170010;2806400;0
7,89987E+12;Produto;Garrafa Infantil;3.00;6.00;Unidade;Sim;Variedade;Garrafa;Sim;1.000;0.000;Importado;96170010;2806400;0
2E+12;Produto;Garrafa com Canudo 7818222260507;10.00;17.00;Unidade;Sim;Variedade;Garrafa;Sim;1.000;2.000;Importado;96170010;2806400;0
2E+12;Produto;Garrafa Infantil;5.00;10.00;Unidade;Sim;Variedade;Garrafa;Sim;1.000;4.000;Importado;96170010;2806400;0
2E+12;Produto;Garrafa Infantil;15.00;25.00;Unidade;Sim;Variedade;Garrafa;Sim;1.000;0.000;Importado;96170010;2806400;0
7,89851E+12;Produto;Garrafa Térmica;20.00;28.00;Unidade;Sim;Variedade;Garrafa Térmica;Sim;1.000;1.000;Importado;96170010;2806400;0
7,44689E+12;Produto;Gel Aromatizante para Virilha Bubbslove Wet 300ml;7.00;15.00;Unidade;Sim;Corpo;Gel;Sim;1.000;0.000;Importado;30067000;2000500;2
7,89994E+12;Produto;Gel Hidratante para Corpo e Virilha Morango com Creme Kiss Girls Asti 250ml;7.00;15.00;Unidade;Sim;Corpo;Gel;Sim;1.000;0.000;Importado;33072090;2002901;2
6,98589E+12;Produto;Gel para Sobrancelha Romantic Rain;5.50;10.00;Unidade;Sim;Sobrancelha;Gel;Não;1.000;0.000;Importado;33042010;2001000;0
2E+12;Produto;Glíter Pote Médio;2.00;5.00;Unidade;Sim;Variedade;Glíter;Sim;1.000;30.000;Importado;32049000;2400300;0
2E+12;Produto;Glíter Sachê;1.25;3.00;Unidade;Sim;Variedade;Glíter;Sim;1.000;11.000;Importado;32049000;2400300;0
2E+12;Produto;Glíter Potinho;0.54;2.00;Unidade;Sim;Variedade;Glíter;Sim;1.000;28.000;Importado;32049000;2400300;0
6,95664E+12;Produto;Glíter Caixa com 12 Pcs;3.50;10.00;Unidade;Sim;Variedade;Glíter;Sim;1.000;7.000;Importado;32049000;2400300;0
7,89027E+12;Produto;Lip Gloss Magic Femme Paris;6.83;10.00;Unidade;Sim;Maquiagem;Gloss;Sim;1.000;0.000;Importado;33041000;2000900;0
2E+12;Produto;Lip Gloss Stitch Miss Ever;6.70;10.00;Unidade;Sim;Maquiagem;Gloss;Sim;1.000;2.000;Importado;33041000;2000900;2
2E+12;Produto;Lip Gloss Stitch Sweet;6.70;10.00;Unidade;Sim;Maquiagem;Gloss;Sim;1.000;11.000;Importado;33041000;2000900;2
2E+12;Produto;Lip Gloss Magic;3.50;10.00;Unidade;Sim;Maquiagem;Gloss;Sim;1.000;21.000;Importado;33041000;2000900;2
2E+12;Produto;Lip Gloss Stitch Qearlya;5.40;10.00;Unidade;Sim;Maquiagem;Gloss;Sim;1.000;16.000;Importado;33041000;2000900;2
7,89936E+12;Produto;Lip Gloss  Soul Glam;5.30;5.00;Unidade;Sim;Maquiagem;Gloss;Sim;1.000;3.000;Importado;33041000;2000900;2
6,92022E+12;Produto;Grampeador Stitch;6.00;10.00;Unidade;Sim;Variedade;Grampeador;Sim;1.000;0.000;Importado;84729040;2806100;2
7,89737E+12;Produto;Guarda-Chuva Importado;9.00;16.00;Unidade;Sim;Acessório;Guarda-chuva;Sim;1.000;3.000;Importado;66019110;2806100;2
7,89737E+12;Produto;Guarda-Chuva Importado;10.00;20.00;Unidade;Sim;Acessório;Guarda-chuva;Sim;1.000;7.000;Importado;66019110;2806100;2
7,89873E+12;Produto;Guarda-Chuva Importado;12.00;20.00;Unidade;Sim;Acessório;Guarda-chuva;Sim;1.000;2.000;Importado;66019110;2806100;2
7,89737E+12;Produto;Guarda-Chuva Importado;16.00;30.00;Unidade;Sim;Acessório;Guarda-chuva;Sim;1.000;1.000;Importado;66019110;2806100;2
7,89737E+12;Produto;Guarda-Chuva Importado;12.00;20.00;Unidade;Sim;Acessório;Guarda-chuva;Sim;1.000;1.000;Importado;66019110;2806100;2
7,89852E+12;Produto;Creme Depilatório Corporal Aloe Vera Depilflax;16.35;32.00;Unidade;Sim;Corpo;Hidratante;Sim;0.000;2.000;Importado;33079000;2003200;0
2E+12;Produto;Iluminador Glow 6971496845380;5.00;10.00;Unidade;Sim;Maquiagem;Iluminador;Sim;1.000;0.000;Importado;33049990;2001500;2
7,89945E+12;Produto;Kit Maquiagem Infantil Love Colory;8.50;20.00;Unidade;Sim;Maquiagem;Kit;Sim;1.000;5.000;Importado;33049910;2001400;0
2E+12;Produto;Kit Maquiagem Infantil Capivara;7.00;14.00;Unidade;Sim;Maquiagem;Kit;Sim;1.000;4.000;Importado;33049910;2001400;0
7,89963E+12;Produto;Kit Maquiagem Infantil Little Beauty;7.00;10.00;Unidade;Sim;Maquiagem;Kit;Sim;1.000;0.000;Importado;33049910;2001400;0
2E+12;Produto;Kit para Unha Mey 6855265655229;6.00;10.00;Unidade;Sim;Unha;Kit;Sim;1.000;11.000;Importado;82142000;2005500;0
7,89027E+12;Produto;Lápis de Olho Retrátil Femme Paris;1.54;5.00;Unidade;Sim;Maquiagem;Lápis;Sim;1.000;1.000;Importado;33042090;2001100;0
7,89027E+12;Produto;Lápis de Boca Femme Paris;1.90;5.00;Unidade;Sim;Maquiagem;Lápis de Olho;Sim;1.000;0.000;Importado;33041000;2000900;0
7,89996E+12;Produto;Lápis de Boca Dapop;1.90;5.00;Unidade;Sim;Maquiagem;Lápis de Olho;Sim;1.000;0.000;Importado;33041000;2000900;0
7,90806E+12;Produto;Lápis de Boca Draw Mouth;1.90;5.00;Unidade;Sim;Maquiagem;Lápis de Olho;Sim;1.000;10.000;Importado;33041000;2000900;0
7,89868E+12;Produto;Lápis de Boca Safira;2.35;5.00;Unidade;Sim;Maquiagem;Lápis de Olho;Sim;1.000;8.000;Importado;33041000;2000900;0
7,89868E+12;Produto;Lápis Delineador para Lábios Safira;2.50;5.00;Unidade;Sim;Maquiagem;Lápis de Olho;Sim;1.000;10.000;Importado;33041000;2000900;0
6,97297E+12;Produto;Lápis de Olho Dermatográfico Importado;2.34;6.00;Unidade;Sim;Maquiagem;Lápis de Olho;Sim;1.000;6.000;Importado;33042090;2001100;2
7,90829E+12;Produto;Lápis Dermatográfico Bella Femme;2.34;6.00;Unidade;Sim;Maquiagem;Lápis de Olho;Sim;1.000;1.000;Importado;33042090;2001100;2
2E+12;Produto;Lixa Bumerang Opi;1.15;4.00;Unidade;Sim;Unha;Lixa;Sim;1.000;41.000;Importado;82142000;2005500;2
7,89717E+12;Produto;Lixa Anatômica para Pé Importado;2.50;5.00;Unidade;Sim;Variedade;Lixa para Pé;Sim;1.000;3.000;Importado;82142000;2005500;2
2E+12;Produto;Lixa para Pé Ortolixa 7972200700062;2.16;5.00;Unidade;Sim;Variedade;Lixa para Pé;Sim;1.000;12.000;Importado;82142000;2005500;0
6,97197E+12;Produto;Máscara para Cílios Eyelash The Elegant Dawang Rose;5.45;10.00;Unidade;Sim;Cílios;Máscara;Sim;1.000;6.000;Importado;33042010;2001000;2
6,97204E+12;Produto;Máscara Facial Million Pauline Stitch;4.50;7.00;Unidade;Sim;Skincare;Máscara;Sim;1.000;4.000;Importado;33049910;2001400;2
7,8021E+12;Produto;Kit Miçangas para Pulseira Importado;7.50;18.00;Unidade;Sim;Variedade;Miçanga;Sim;1.000;3.000;Importado;95059000;2806400;2
7,8021E+12;Produto;Kit Miçangas para Pulseira Importado 9903-003;6.50;15.00;Unidade;Sim;Variedade;Miçanga;Sim;1.000;3.000;Importado;95059000;2806400;2
2E+12;Produto;Kit Miçangas para Pulseira Importado;7.00;10.00;Unidade;Sim;Variedade;Miçanga;Sim;1.000;12.000;Importado;95059000;2806400;2
6,96602E+12;Produto;Kit Miçangas para Pulseira Importado;7.00;10.00;Unidade;Não;Variedade;Miçanga;Sim;1.000;0.000;Importado;95059000;2806400;2
9903-003;Produto;Kit Miçangas para Pulseira Importado;7.50;18.00;Unidade;Não;Variedade;Miçanga;Sim;1.000;0.000;Importado;95059000;2806400;2
7,8021E+12;Produto;Kit Miçangas para Pulseira Importado;8.00;23.00;Unidade;Não;Variedade;Miçanga;Sim;1.000;0.000;Importado;95059000;2806400;2
6,98765E+12;Produto;Modelador de Cílios Importado;3.50;10.00;Unidade;Sim;Cílios;Modelador;Sim;1.000;4.000;Importado;82032090;2005300;2
6,97133E+12;Produto;Modelador de Cílios Importado;0.00;10.00;Unidade;Sim;Cílios;Modelador;Sim;1.000;1.000;Importado;82032090;2005300;2
6,19206E+11;Produto;Modelador de Cachos de Cetim;5.00;10.00;Unidade;Sim;Cabelo;Modelador de Cachos;Sim;1.000;4.000;Importado;33059000;2002000;0
6,95673E+12;Produto;Navalha de Sobrancelha 6 PCs;3.79;10.00;Unidade;Sim;Sobrancelha;Navalha;Sim;1.000;2.000;Importado;82032090;2005300;0
2E+12;Produto;Kit Navalha de Sobrancelha 6945114669016;1.50;5.00;Unidade;Sim;Sobrancelha;Navalha;Sim;1.000;7.000;Importado;82032090;2005300;0
2E+12;Produto;Navalha de Sobrancelha 6 PCs 8801038123097;3.79;10.00;Unidade;Sim;Sobrancelha;Navalha;Sim;1.000;13.000;Importado;82032090;2005300;2
2E+12;Produto;Navalha de Sobrancelha + Pincel Alex;2.00;5.00;Unidade;Sim;Sobrancelha;Navalha;Sim;1.000;7.000;Importado;82121010;2805700;0
2E+12;Produto;Necessaire Grande;10.00;22.00;Unidade;Sim;Variedade;Necessaire;Sim;1.000;0.000;Importado;42029900;2804200;2
2E+12;Produto;Necessaire;7.50;12.00;Unidade;Sim;Variedade;Necessaire;Sim;1.000;2.000;Importado;42029900;2804200;2
2E+12;Produto;Necessaire;8.00;17.00;Unidade;Sim;Variedade;Necessaire;Sim;1.000;0.000;Importado;42029900;2804200;2
2E+12;Produto;Necessaire;7.98;15.00;Unidade;Sim;Variedade;Necessaire;Sim;1.000;37.000;Importado;42029900;2804200;2
2E+12;Produto;Necessaire;16.00;30.00;Unidade;Sim;Variedade;Necessaire;Sim;1.000;2.000;Importado;42029900;2804200;2
2E+12;Produto;Necessaire Washbag Média;10.00;15.00;Unidade;Sim;Variedade;Necessaire;Sim;1.000;0.000;Importado;42029900;2804200;2
2E+12;Produto;Necessaire;5.58;10.00;Unidade;Sim;Variedade;Necessaire;Sim;1.000;18.000;Importado;42029900;2804200;2
2E+12;Produto;Necessaire;10.00;20.00;Unidade;Sim;Variedade;Necessaire;Sim;1.000;17.000;Importado;42029900;2804200;2
2E+12;Produto;Necessaire do Stitch;7.00;10.00;Unidade;Sim;Variedade;Necessaire;Sim;1.000;0.000;Importado;42029900;2804200;2
2E+12;Produto;Óculos Infantil com Xuxinha;7.27;15.00;Unidade;Sim;Acessório;Óculos de Sol;Sim;1.000;21.000;Importado;33042010;2001000;0
2E+12;Produto;Óculos de Sol Infantil;6.00;10.00;Unidade;Sim;Acessório;Óculos de Sol;Sim;1.000;5.000;Importado;33042010;2001000;0
2E+12;Produto;Óculos de Sol Importado;5.00;10.00;Unidade;Sim;Acessório;Óculos de Sol;Sim;1.000;2.000;Importado;33042010;2001000;2
2E+12;Produto;Frasco Aplicador de Óleo de Cabelo 9333503686893;5.00;10.00;Unidade;Sim;Cabelo;Óleo;Sim;1.000;7.000;Importado;33049910;2001400;2
7,90848E+12;Produto;Paleta de Sombra Infantil Importado;8.00;15.00;Unidade;Sim;Maquiagem;Paleta de Sombra;Sim;1.000;0.000;Importado;33049100;2001300;2
7,90848E+12;Produto;Paleta de Sombra Infantil Angelig Importado;10.75;15.00;Unidade;Sim;Maquiagem;Paleta de Sombra;Sim;1.000;0.000;Importado;33049100;2001300;2
7,89973E+12;Produto;Paleta de Sombra Infantil Magical Unicorn;5.00;10.00;Unidade;Sim;Maquiagem;Paleta de Sombra;Sim;1.000;1.000;Importado;33049100;2001300;0
2E+12;Produto;Paleta de Sombra Beauty 6971496845120;6.50;10.00;Unidade;Sim;Maquiagem;Paleta de Sombra;Sim;1.000;0.000;Importado;33049100;2001300;2
7,89814E+12;Produto;Palito para Unhas;0.21;0.50;Unidade;Sim;Unha;Palito;Sim;1.000;46.000;Importado;82142000;2005500;2
7,79001E+12;Produto;Kit Pente de Cabelo Aimeisi Importado;6.00;10.00;Unidade;Sim;Cabelo;Pente;Sim;1.000;9.000;Importado;96032900;2802700;0
7,79001E+12;Produto;Kit Pente de Cabelo AMS Importado;5.00;10.00;Unidade;Sim;Cabelo;Pente;Sim;1.000;6.000;Importado;96032900;2802700;2
2E+12;Produto;Pente de Cabelo;0.37;2.00;Unidade;Sim;Cabelo;Pente;Sim;1.000;31.000;Importado;96032900;2802700;0
2E+12;Produto;Pente de Cabelo;1.55;4.00;Unidade;Sim;Cabelo;Pente;Sim;1.000;6.000;Importado;96032900;2802700;0
7,89202E+12;Produto;Pente de Cabelo Misini;2.40;5.00;Unidade;Sim;Cabelo;Pente;Sim;1.000;0.000;Importado;96032900;2802700;2
2E+12;Produto;Piercing de Umbigo;1.50;5.00;Unidade;Sim;Acessório;Piercing;Sim;1.000;4.000;Importado;71132000;2805800;2
2E+12;Produto;Piercing de Nariz;0.25;2.00;Unidade;Sim;Acessório;Piercing;Sim;1.000;10.000;Importado;71132000;2805800;2
2E+12;Produto;Piercing de Boca;0.83;3.00;Unidade;Sim;Acessório;Piercing;Sim;1.000;1.000;Importado;71132000;2805800;2
6,52222E+12;Produto;Kit Pinça para Sobrancelha Importado;5.50;10.00;Unidade;Não;Cílios;Pinça;Sim;1.000;5.000;Importado;82032090;2005300;2
6,95458E+12;Produto;Kit Pinça para Sobrancelha Importado;6.00;15.00;Unidade;Sim;Cílios;Pinça;Sim;1.000;0.000;Importado;82032090;2005300;2
2E+12;Produto;Kit Pinça para Sobrancelha Importado 502511;5.50;10.00;Unidade;Sim;Cílios;Pinça;Sim;1.000;5.000;Importado;82032090;2005300;2
7,90822E+12;Produto;Pinça Sobrancelha em Aço Inox;0.55;3.00;Unidade;Sim;Sobrancelha;Pinça;Sim;1.000;16.000;Importado;82032090;2005300;0
7,89721E+12;Produto;Pincel para Tintura Santa Clara;1.90;5.00;Unidade;Sim;Cabelo;Pincel;Sim;1.000;2.000;Importado;96033000;2005900;0
2E+12;Produto;Pincel para Pó Meiyani MO-CF11-3;3.50;10.00;Unidade;Sim;Maquiagem;Pincel;Sim;1.000;0.000;Importado;96033000;2005900;0
2E+12;Produto;Pincel para Pó Importado;5.50;10.00;Unidade;Sim;Maquiagem;Pincel;Sim;1.000;9.000;Importado;96033000;2005900;0
2E+12;Produto;Pincel para Pó Beauty Tools 6921092295027;5.50;10.00;Unidade;Sim;Maquiagem;Pincel;Sim;1.000;7.000;Importado;96033000;2005900;0
2E+12;Produto;Pincel para Pó e Blush Importado 7810107634502;4.50;10.00;Unidade;Sim;Maquiagem;Pincel;Sim;1.000;5.000;Importado;96033000;2005900;0
2E+12;Produto;Kit Pincel de Pó Importado 300513;7.50;10.00;Unidade;Sim;Maquiagem;Pincel;Sim;1.000;0.000;Importado;96033000;2005900;2
7,81011E+12;Produto;Kit Pincel de Pó Importado;7.50;10.00;Unidade;Não;Maquiagem;Pincel;Sim;1.000;2.000;Importado;96033000;2005900;2
2E+12;Produto;Kit Pincel 7890000113922;6.00;10.00;Unidade;Sim;Maquiagem;Pincel;Sim;1.000;18.000;Importado;96033000;2005900;2
2E+12;Produto;Kit Pincel 7890000167598;5.00;10.00;Unidade;Sim;Maquiagem;Pincel;Sim;1.000;14.000;Importado;96033000;2005900;2
6,95822E+12;Produto;Pincel Blush;5.50;10.00;Unidade;Sim;Maquiagem;Pincel;Sim;1.000;0.000;Importado;96033000;2005900;0
6,92633E+12;Produto;Pincel para Esfumar;3.00;8.00;Unidade;Sim;Maquiagem;Pincel;Sim;1.000;1.000;Importado;96033000;2005900;0
2E+12;Produto;Kit Pincel com Espelho Importado;5.00;10.00;Unidade;Sim;Maquiagem;Pincel;Sim;1.000;15.000;Importado;96033000;2005900;2
7,89123E+12;Produto;Kit Pincel Sereia Importado;6.00;10.00;Unidade;Sim;Maquiagem;Pincel;Sim;1.000;1.000;Importado;96033000;2005900;2
6,95823E+12;Produto;Pincel de Base Importado;3.50;10.00;Unidade;Sim;Maquiagem;Pincel;Sim;1.000;6.000;Importado;96033000;2005900;2
2E+12;Produto;Kit Pincel Meiyani Importado;6.00;10.00;Unidade;Sim;Maquiagem;Pincel;Sim;1.000;0.000;Importado;96033000;2005900;2
2E+12;Produto;Elástico Pompom Para Cabelo Importado;2.50;5.00;Unidade;Sim;Cabelo;Pompom;Sim;1.000;0.000;Importado;96159000;2006100;2
2E+12;Produto;Kit Elástico Pompom Para Cabelo Importado;6.50;10.00;Unidade;Sim;Cabelo;Pompom;Sim;1.000;6.000;Importado;96159000;2006100;2
2E+12;Produto;Elástico Pompom Para Cabelo Importado;0.49;2.00;Unidade;Sim;Cabelo;Pompom;Sim;1.000;4.000;Importado;96159000;2006100;2
2E+12;Produto;Elástico Pompom Para Cabelo Importado;0.92;2.50;Unidade;Sim;Cabelo;Pompom;Sim;1.000;28.000;Importado;96159000;2006100;2
2E+12;Produto;Elástico Pompom Para Cabelo Importado;2.77;4.00;Unidade;Sim;Cabelo;Pompom;Sim;1.000;0.000;Importado;96159000;2006100;2
2E+12;Produto;Elástico Pompom Cetim Para Cabelo;1.50;3.00;Unidade;Sim;Cabelo;Pompom;Sim;1.000;3.000;Importado;96159000;2006100;0
2E+12;Produto;Elástico Pompom Veludo Para Cabelo;2.00;4.00;Unidade;Sim;Cabelo;Pompom;Sim;1.000;0.000;Importado;96159000;2006100;0
2E+12;Produto;Pompom Para Cabelo Importado;3.75;8.00;Unidade;Sim;Cabelo;Pompom;Sim;1.000;18.000;Importado;96159000;2006100;2
2,01E+12;Produto;Elástico Pompom Para Cabelo Importado;4.50;9.00;Unidade;Sim;Cabelo;Pompom;Sim;1.000;4.000;Importado;96159000;2006100;2
6,97627E+12;Produto;Kit Elástico Pompom Para Cabelo Weiya Jewelry;5.00;10.00;Unidade;Sim;Cabelo;Pompom;Sim;1.000;2.000;Importado;96159000;2006100;2
2E+12;Produto;Elástico Pompom Cetim Para Cabelo;2.00;5.00;Unidade;Sim;Cabelo;Pompom;Sim;1.000;3.000;Importado;96159000;2006100;0
2E+12;Produto;Elástico Pompom Para Cabelo Importado;5.50;10.00;Unidade;Sim;Cabelo;Pompom;Sim;1.000;12.000;Importado;96159000;2006100;2
2E+12;Produto;Elástico Pompom Para Cabelo Importado;2.50;6.00;Unidade;Sim;Cabelo;Pompom;Sim;1.000;2.000;Importado;96159000;2006100;2
2E+12;Produto;Elástico Pompom Para Cabelo Importado;1.25;3.00;Unidade;Sim;Cabelo;Pompom;Sim;1.000;9.000;Importado;96159000;2006100;2
2E+12;Produto;Elástico Pompom Pelúcia Para Cabelo;2.25;4.00;Unidade;Sim;Cabelo;Pompom;Sim;1.000;32.000;Importado;96159000;2006100;0
2E+12;Produto;Porta Perfume;3.75;8.00;Unidade;Sim;Variedade;Porta Perfume;Sim;1.000;13.000;Importado;39249000;2805800;0
2E+12;Produto;Unha Postiça 100 Tips Merzerra;5.50;11.00;Unidade;Sim;Unha;Postiça;Sim;1.000;2.000;Importado;82142000;2005500;2
2E+12;Produto;Unha Postiça Infantil Love 12 Peças 6986487511038;2.91;6.00;Unidade;Sim;Unha;Postiça;Sim;1.000;0.000;Importado;82142000;2005500;2
2E+12;Produto;Unha Postiça Infantil Love 12 Peças 8955155840075;2.91;6.00;Unidade;Sim;Unha;Postiça;Sim;1.000;0.000;Importado;82142000;2005500;2
2E+12;Produto;Unha Postiça Infantil Love 12 Peças 8955155840129;2.91;6.00;Unidade;Sim;Unha;Postiça;Sim;1.000;0.000;Importado;82142000;2005500;2
2E+12;Produto;Unha Postiça Infantil Love 12 Peças 6986487511069;2.91;6.00;Unidade;Sim;Unha;Postiça;Sim;1.000;0.000;Importado;82142000;2005500;2
2E+12;Produto;Unha Postiça Infantil Love 12 Peças 8955155840082;2.91;6.00;Unidade;Sim;Unha;Postiça;Sim;1.000;0.000;Importado;82142000;2005500;2
2E+12;Produto;Unha Postiça Infantil Love 12 Peças 8433751156412;3.50;7.00;Unidade;Sim;Unha;Postiça;Sim;1.000;12.000;Importado;82142000;2005500;2
6,9E+12;Produto;Unha Postiça Mey;0.00;10.00;Unidade;Sim;Unha;Postiça;Sim;1.000;0.000;Importado;82142000;2005500;0
2E+12;Produto;Unha Postiça Yazj Mj;0.00;6.00;Unidade;Sim;Unha;Postiça;Sim;1.000;1.000;Importado;82142000;2005500;0
7,75826E+12;Produto;Unha Postiça 120 PCS D&Z;7.00;15.00;Unidade;Não;Unha;Postiça;Sim;1.000;0.000;Importado;82142000;2005500;2
7,75826E+12;Produto;Unha Postiça 100 Tips D&Z;5.80;10.00;Unidade;Sim;Unha;Postiça;Sim;1.000;8.000;Importado;82142000;2005500;2
2E+12;Produto;Unha Postiça Infantil Love 12 Peças 8955155812072;2.91;7.00;Unidade;Sim;Unha;Postiça;Sim;1.000;1.000;Importado;82142000;2005500;2
8,95516E+12;Produto;Unha Postiça Importado;0.00;6.00;Unidade;Sim;Unha;Postiça;Sim;1.000;3.000;Importado;82142000;2005500;2
8,95516E+12;Produto;Unha Postiça Importado;0.00;8.00;Unidade;Sim;Unha;Postiça;Sim;1.000;0.000;Importado;82142000;2005500;2
8,95516E+12;Produto;Unha Postiça Importado;0.00;7.00;Unidade;Sim;Unha;Postiça;Sim;1.000;1.000;Importado;82142000;2005500;2
8,95516E+12;Produto;Unha Postiça Fashion;5.50;10.00;Unidade;Sim;Unha;Postiça;Sim;1.000;0.000;Importado;82142000;2005500;2
6,90672E+12;Produto;Unha Postiça 100 PCS New Quality;5.50;10.00;Unidade;Não;Unha;Postiça;Sim;1.000;0.000;Importado;82142000;2005500;2
7,89002E+12;Produto;Unha Postiça 100 Tips Zem;4.50;10.00;Unidade;Não;Unha;Postiça;Sim;1.000;0.000;Importado;82142000;2005500;2
7,8223E+12;Produto;Unha Postiça 100 Nails;5.50;10.00;Unidade;Não;Unha;Postiça;Sim;1.000;0.000;Importado;82142000;2005500;2
6,19206E+11;Produto;Unha Postiça 100 Tips Real Love;5.50;10.00;Unidade;Sim;Unha;Postiça;Sim;1.000;1.000;Importado;82142000;2005500;2
2E+12;Produto;Kit Unha Postiça Kids 8955155878047;3.00;6.00;Unidade;Sim;Unha;Postiça;Sim;1.000;0.000;Importado;82142000;2005500;2
7,89004E+12;Produto;Unha Postiça 100 Tips Girl;4.50;10.00;Unidade;Sim;Unha;Postiça;Sim;1.000;6.000;Importado;82142000;2005500;2
6,95512E+12;Produto;Unha Postiça Navy + Care Importado;2.55;8.00;Unidade;Sim;Unha;Postiça;Sim;1.000;0.000;Importado;82142000;2005500;2
6,97139E+12;Produto;Cílios Postiço 3 Peças Importado;4.00;10.00;Unidade;Sim;Cílios;Postiço;Sim;1.000;1.000;Importado;67049000;2805700;2
6,97542E+12;Produto;Cílios Postiço 3 Peças Importado;4.00;10.00;Unidade;Sim;Cílios;Postiço;Sim;1.000;0.000;Importado;67049000;2805700;2
6,95389E+12;Produto;Cílios Postiço 3 Peças Importado;4.00;10.00;Unidade;Sim;Cílios;Postiço;Sim;1.000;0.000;Importado;67049000;2805700;2
6,92004E+12;Produto;Cílios Postiço Zi Engli;3.29;5.00;Unidade;Sim;Cílios;Postiço;Sim;1.000;11.000;Importado;67049000;2805700;2
2E+12;Produto;Cílios Postiço 5D AoyaSiyue 6902540021122;4.00;10.00;Unidade;Sim;Cílios;Postiço;Sim;1.000;1.000;Importado;67049000;2805700;2
8,96501E+12;Produto;Cílios Postiço 3 Peças Amjy;4.00;10.00;Unidade;Sim;Cílios;Postiço;Sim;1.000;0.000;Importado;67049000;2805700;2
7,90067E+12;Produto;Cílios Postiço Zi Engli;2.50;5.00;Unidade;Sim;Cílios;Postiço;Sim;1.000;0.000;Importado;67049000;2805700;2
2E+12;Produto;Cílios Postiço Zi Engli;4.00;8.00;Unidade;Sim;Cílios;Postiço;Sim;1.000;3.000;Importado;67049000;2805700;2
2E+12;Produto;Cílios Postiço 5 Pares Importado;4.00;10.00;Unidade;Sim;Cílios;Postiço;Sim;1.000;1.000;Importado;67049000;2805700;2
7,89102E+12;Produto;PREP Bactericida X & D 120ml;5.50;10.00;Unidade;Sim;Unha;PREP;Sim;1.000;6.000;Importado;33043000;2001200;2
7,8924E+12;Produto;Presilha Borboleta Kit com 3 Pçs;4.15;10.00;Unidade;Não;Acessório;Presilha;Sim;0.000;0.000;Importado;96159000;2006100;0
2E+12;Produto;Conjunto Presilha Rabo de Cavalo Infantil;4.00;10.00;Unidade;Sim;Acessório;Presilha;Sim;1.000;9.000;Importado;96159000;2006100;0
2,01E+12;Produto;Conjunto Presilha 8912340278327;5.00;10.00;Unidade;Sim;Acessório;Presilha;Sim;1.000;9.000;Importado;96159000;2006100;0
2E+12;Produto;Presilha Flor Importado;4.35;10.00;Unidade;Sim;Cabelo;Presilha;Sim;1.000;44.000;Importado;96159000;2006100;2
2E+12;Produto;Presilha Kit 5 Peças Importado;7.00;12.00;Unidade;Não;Cabelo;Presilha;Sim;1.000;0.000;Importado;96159000;2006100;2
7,842E+12;Produto;Presilha Laço Kit com 2 Importado;2.82;5.00;Unidade;Sim;Cabelo;Presilha;Sim;1.000;7.000;Importado;96159000;2006100;2
2,01E+12;Produto;Presilha Kit com 3 Importado;4.25;10.00;Unidade;Sim;Cabelo;Presilha;Sim;1.000;10.000;Importado;96159000;2006100;2
2E+12;Produto;Presilha Importado;3.50;7.00;Unidade;Sim;Cabelo;Presilha;Sim;1.000;2.000;Importado;96159000;2006100;2
2E+12;Produto;Presilha Kit 5 Peças Importado;5.03;10.00;Unidade;Sim;Cabelo;Presilha;Sim;1.000;92.000;Importado;96159000;2006100;2
7,84161E+12;Produto;Presilha Fashion Jewehy kit com 3 Peças;5.07;10.00;Unidade;Sim;Cabelo;Presilha;Sim;1.000;14.000;Importado;96159000;2006100;0
7,89861E+12;Produto;Presilha Importado;3.20;6.00;Unidade;Sim;Cabelo;Presilha;Sim;1.000;0.000;Importado;96159000;2006100;2
2E+12;Produto;Presilha Ferro Dourado Kit 3 Peças Importado;3.99;10.00;Unidade;Sim;Cabelo;Presilha;Sim;1.000;17.000;Importado;96159000;2006100;2
2E+12;Produto;Presilha Ferro Prata Kit 3 Peças Importado;4.75;10.00;Unidade;Sim;Cabelo;Presilha;Sim;1.000;0.000;Importado;96159000;2006100;2
7,89E+12;Produto;Presilha Flor Kit com 3 Peças Importado;7.00;13.00;Unidade;Sim;Cabelo;Presilha;Sim;1.000;18.000;Importado;96159000;2006100;2
2,01E+12;Produto;Presilha Kit com 3 Helena;5.00;10.00;Unidade;Sim;Cabelo;Presilha;Sim;1.000;0.000;Importado;96159000;2006100;0
2E+12;Produto;Presilha Importado;3.98;8.00;Unidade;Sim;Cabelo;Presilha;Sim;1.000;9.000;Importado;96159000;2006100;2
2,01E+12;Produto;Presilha Importado;4.00;10.00;Unidade;Sim;Cabelo;Presilha;Sim;1.000;34.000;Importado;96159000;2006100;2
